  .650197327  .493720949
  .650284111  .492467314
  .650386631  .491214871
  .650504887  .48996383
  .650638878  .488714337
  .650788546  .487466663
  .650953829  .486220956
  .651134849  .484977424
  .651331425  .483736277
  .651543558  .482497692
  .651771247  .481261849
  .652014494  .480028987
  .652273178  .478799284
  .6525473  .477572918
  .6528368  .476350099
  .653141677  .475131005
  .653461814  .473915845
  .653797209  .472704798
  .654147804  .471498072
  .654513538  .470295846
  .654894352  .4690983
  .655290186  .467905611
  .655700922  .466718018
  .656126618  .4655357
  .656567097  .464358807
  .657022357  .463187546
  .65749228  .462022096
  .657976806  .460862607
  .658475876  .459709346
  .658989429  .458562434
  .659517288  .457422078
  .660059452  .456288427
  .660615861  .455161661
  .661186337  .454041988
  .66177088  .452929586
  .662369311  .451824635
  .662981629  .450727254
  .663607657  .449637681
  .664247334  .448556036
  .664900541  .447482526
  .665567219  .446417302
  .666247189  .445360571
  .666940391  .444312423
  .667646766  .443273097
  .668366075  .442242712
  .669098318  .441221476
  .669843316  .440209508
  .670600951  .439206958
  .671371162  .438214034
  .672153771  .437230855
  .672948658  .436257601
  .673755765  .43529439
  .674574852  .434341431
  .67540586  .433398813
  .676248729  .432466716
  .677103162  .431545287
  .677969098  .430634648
  .678846419  .429735005
  .679735005  .428846419
  .680634677  .427969098
  .681545317  .427103132
  .682466745  .42624867
  .683398843  .42540589
  .684341431  .424574852
  .68529439  .423755735
  .686257601  .422948658
  .687230885  .422153771
  .688214064  .421371162
  .689207017  .420600951
  .690209508  .419843286
  .691221476  .419098288
  .692242742  .418366075
  .693273127  .417646736
  .694312453  .416940421
  .695360541  .416247189
  .696417332  .415567189
  .697482526  .414900541
  .698556066  .414247334
  .699637651  .413607657
  .700727284  .412981629
  .701824665  .412369311
  .702929616  .41177088
  .704042017  .411186337
  .705161691  .410615861
  .706288457  .410059482
  .707422078  .409517288
  .708562434  .4089894
  .709709406  .408475876
  .710862637  .407976806
  .712022126  .40749228
  .713187516  .407022357
  .714358807  .406567097
  .71553576  .406126618
  .716718018  .405700952
  .717905641  .405290157
  .71909827  .404894352
  .720295846  .404513538
  .721498072  .404147804
  .722704828  .403797239
  .723915875  .403461844
  .725130975  .403141677
  .726350129  .402836829
  .727572978  .4025473
  .728799284  .402273178
  .730029047  .402014494
  .731261849  .401771277
  .732497692  .401543558
  .733736336  .401331395
  .734977424  .401134819
  .736221015  .400953859
  .737466693  .400788516
  .738714397  .400638878
  .73996383  .400504887
  .741214871  .400386631
  .742467344  .400284111
  .743720949  .400197327
  .744975567  .400126308
  .74623096  .400071055
  .747487009  .400031567
  .748743415  .400007904
  .75  .400000006
  .751256645  .400007904
  .752512991  .400031567
  .75376904  .400071055
  .755024493  .400126308
  .756279051  .400197327
  .757532716  .400284111
  .758785129  .400386631
  .76003617  .400504887
  .761285603  .400638878
  .762533307  .400788516
  .763779044  .400953859
  .765022576  .401134819
  .766263723  .401331395
  .767502308  .401543558
  .768738151  .401771277
  .769971013  .402014494
  .771200716  .402273178
  .772427082  .40254733
  .773649871  .402836829
  .774869025  .403141677
  .776084185  .403461844
  .777295172  .403797239
  .778501928  .404147834
  .779704154  .404513538
  .78090173  .404894352
  .782094419  .405290186
  .783281982  .405700952
  .7844643  .406126618
  .785641193  .406567097
  .786812484  .407022357
  .787977874  .40749228
  .789137363  .407976806
  .790290654  .408475906
  .791437566  .4089894
  .792577922  .409517288
  .793711543  .410059482
  .794838309  .410615861
  .795958042  .411186367
  .797070384  .41177088
  .798175395  .412369341
  .799272716  .412981629
  .800362349  .413607657
  .801443994  .414247364
  .802517474  .414900541
  .803582728  .415567219
  .804639459  .416247189
  .805687547  .416940421
  .806726933  .417646766
  .807757258  .418366075
  .808778524  .419098318
  .809790492  .419843286
  .810793042  .420600981
  .811785936  .421371162
  .812769115  .422153771
  .813742399  .422948688
  .81470561  .423755735
  .815658569  .424574882
  .816601157  .42540589
  .817533314  .426248699
  .818454742  .427103162
  .819365323  .427969098
  .820264995  .428846449
  .821153581  .429735005
  .822030902  .430634677
  .822896898  .431545317
  .82375133  .432466716
  .82459414  .433398843
  .825425148  .434341431
  .826244235  .43529442
  .827051342  .436257601
  .827846229  .437230855
  .828628838  .438214064
  .829399049  .439206958
  .830156684  .440209508
  .830901682  .441221476
  .831633925  .442242742
  .832353294  .443273127
  .833059609  .444312453
  .833752811  .445360571
  .834432781  .446417302
  .835099459  .447482556
  .835752666  .448556066
  .836392343  .449637681
  .837018371  .450727284
  .837630689  .451824635
  .83822912  .452929616
  .838813663  .454042047
  .839384139  .455161691
  .839940548  .456288457
  .840482712  .457422078
  .84101063  .458562464
  .841524124  .459709346
  .842023194  .460862637
  .84250772  .462022126
  .842977643  .463187546
  .843432903  .464358836
  .843873382  .4655357
  .844299078  .466718048
  .844709814  .46790567
  .845105648  .4690983
  .845486462  .470295876
  .845852196  .471498072
  .846202791  .472704828
  .846538186  .473915875
  .846858323  .475131005
  .8471632  .476350129
  .8474527  .477572918
  .847726822  .478799313
  .847985506  .480028987
  .848228753  .481261879
  .848456442  .482497722
  .848668575  .483736277
  .848865151  .484977454
  .849046171  .486220956
  .849211454  .487466693
  .849361122  .488714397
  .849495113  .48996383
  .849613369  .491214901
  .849715889  .492467314
  .849802673  .493720949
  .849873722  .494975597
  .849928975  .49623099
  .849968433  .497487009
  .849992096  .498743385
  .850000024  .5
